jobLink,jobCategory,salaryLow,salaryHighAdj,salaryMean,jobSeniorityCategories,skillsAgr
/pl/job/lead-backend-engineer-mangopay-remote-1ocncui,Backend,27000,30000,28500,"8. Expert",TeamCity
/pl/job/lead-backend-engineer-mangopay-remote-1ocncui,Backend,27000,30000,28500,"8. Expert",langeng_high
/pl/job/lead-backend-engineer-mangopay-remote-1ocncui,Backend,27000,30000,28500,"8. Expert",dotNET
/pl/job/linux-devops-actyc-remote-1pgwzca,DevOps,13389,22315,17852,"6. Mid-Senior",Linux
/pl/job/linux-devops-actyc-remote-1pgwzca,DevOps,13389,22315,17852,"6. Mid-Senior",AWS
/pl/job/linux-devops-actyc-remote-1pgwzca,DevOps,13389,22315,17852,"6. Mid-Senior",BASH
/pl/job/linux-devops-actyc-remote-1pgwzca,DevOps,13389,22315,17852,"6. Mid-Senior",spec
/pl/job/linux-devops-actyc-remote-1pgwzca,DevOps,13389,22315,17852,"6. Mid-Senior",Docker
/pl/job/linux-devops-actyc-remote-1pgwzca,DevOps,13389,22315,17852,"6. Mid-Senior",Kubernetes
/pl/job/linux-devops-actyc-remote-1pgwzca,DevOps,13389,22315,17852,"6. Mid-Senior",Terraform
/pl/job/linux-devops-actyc-remote-1pgwzca,DevOps,13389,22315,17852,"6. Mid-Senior",Ansible
/pl/job/linux-devops-actyc-remote-1pgwzca,DevOps,13389,22315,17852,"6. Mid-Senior",Git
/pl/job/linux-devops-actyc-remote-1pgwzca,DevOps,13389,22315,17852,"6. Mid-Senior",BASH
/pl/job/linux-devops-actyc-remote-1pgwzca,DevOps,13389,22315,17852,"6. Mid-Senior",langeng_inter
/pl/job/linux-devops-actyc-remote-1pgwzca,DevOps,13389,22315,17852,"6. Mid-Senior",Python
/pl/job/linux-devops-actyc-remote-1pgwzca,DevOps,13389,22315,17852,"6. Mid-Senior",Shell
/pl/job/linux-devops-actyc-remote-1pgwzca,DevOps,13389,22315,17852,"6. Mid-Senior",lang
/pl/job/linux-devops-actyc-remote-1pgwzca,DevOps,13389,22315,17852,"6. Mid-Senior",lang
/pl/job/key-account-manager-eoptimo-pl-wroclawkrzyki-1q3krsl,Sales,3500,5000,4250,"3. Junior",Microsoft
/pl/job/key-account-manager-eoptimo-pl-wroclawkrzyki-1q3krsl,Sales,3500,5000,4250,"3. Junior",langpol_high
/pl/job/customer-success-manager-zowie-warsaw-1rdlbll,Sales,10000,20000,15000,"6. Senior",SaaS
/pl/job/customer-success-manager-zowie-warsaw-1rdlbll,Sales,10000,20000,15000,"6. Senior",soft
/pl/job/customer-success-manager-zowie-warsaw-1rdlbll,Sales,10000,20000,15000,"6. Senior",spec
/pl/job/customer-success-manager-zowie-warsaw-1rdlbll,Sales,10000,20000,15000,"6. Senior",langeng_high
/pl/job/customer-success-manager-zowie-warsaw-1rdlbll,Sales,10000,20000,15000,"6. Senior",AI
/pl/job/customer-success-manager-zowie-warsaw-1rdlbll,Sales,10000,20000,15000,"6. Senior",CRM
/pl/job/customer-success-manager-zowie-warsaw-1rdlbll,Sales,10000,20000,15000,"6. Senior",spec
/pl/job/customer-success-manager-zowie-warsaw-1rdlbll,Sales,10000,20000,15000,"6. Senior",langpol_high
/pl/job/engineering-manager-ecovadis-polska-warszawa-1sso7ro,Backend,30240,36120,33180,"8. Expert",dotNET
/pl/job/engineering-manager-ecovadis-polska-warszawa-1sso7ro,Backend,30240,36120,33180,"8. Expert",SQL
/pl/job/engineering-manager-ecovadis-polska-warszawa-1sso7ro,Backend,30240,36120,33180,"8. Expert",langeng
/pl/job/engineering-manager-ecovadis-polska-warszawa-1sso7ro,Backend,30240,36120,33180,"8. Expert",langpol_high
/pl/job/engineering-manager-ecovadis-polska-warszawa-1sso7ro,Backend,30240,36120,33180,"8. Expert",Azure
/pl/job/engineering-manager-ecovadis-polska-warszawa-1sso7ro,Backend,30240,36120,33180,"8. Expert",Docker
/pl/job/engineering-manager-ecovadis-polska-warszawa-1sso7ro,Backend,30240,36120,33180,"8. Expert",Elasticsearch
/pl/job/engineering-manager-ecovadis-polska-warszawa-1sso7ro,Backend,30240,36120,33180,"8. Expert",DDD
/pl/job/engineering-manager-ecovadis-polska-warszawa-1sso7ro,Backend,30240,36120,33180,"8. Expert",spec
/pl/job/engineering-manager-ecovadis-polska-warszawa-1sso7ro,Backend,30240,36120,33180,"8. Expert",Microservices
/pl/job/office-assistant-linkhouse-remote-1t1gf8q,Backoffice,4100,4650,4375,"5. Mid",langpol_high
/pl/job/office-assistant-linkhouse-remote-1t1gf8q,Backoffice,4100,4650,4375,"5. Mid",langeng_inter
/pl/job/intern-software-consultant-with-german-dassault-systemes-krakow-1tteole,"Business Intelligence",4536,5040,4788,"2. Trainee-Junior",SQL
/pl/job/intern-software-consultant-with-german-dassault-systemes-krakow-1tteole,"Business Intelligence",4536,5040,4788,"2. Trainee-Junior",MSSQL
/pl/job/intern-software-consultant-with-german-dassault-systemes-krakow-1tteole,"Business Intelligence",4536,5040,4788,"2. Trainee-Junior",Oracle
/pl/job/intern-software-consultant-with-german-dassault-systemes-krakow-1tteole,"Business Intelligence",4536,5040,4788,"2. Trainee-Junior",langger_inter
/pl/job/intern-software-consultant-with-german-dassault-systemes-krakow-1tteole,"Business Intelligence",4536,5040,4788,"2. Trainee-Junior",langeng_inter
/pl/job/intern-software-consultant-with-german-dassault-systemes-krakow-1tteole,"Business Intelligence",4536,5040,4788,"2. Trainee-Junior",HTML
/pl/job/intern-software-consultant-with-german-dassault-systemes-krakow-1tteole,"Business Intelligence",4536,5040,4788,"2. Trainee-Junior",JavaScript
/pl/job/intern-software-consultant-with-german-dassault-systemes-krakow-1tteole,"Business Intelligence",4536,5040,4788,"2. Trainee-Junior",CSS
/pl/job/intern-software-consultant-with-german-dassault-systemes-krakow-1tteole,"Business Intelligence",4536,5040,4788,"2. Trainee-Junior",dotNET
/pl/job/intern-software-consultant-with-german-dassault-systemes-krakow-1tteole,"Business Intelligence",4536,5040,4788,"2. Trainee-Junior",Csharp
/pl/job/plm-solution-architect-zf-group-remote-1vnmupx,Inne,15000,20000,17500,"6. Mid-Senior",spec
/pl/job/plm-solution-architect-zf-group-remote-1vnmupx,Inne,15000,20000,17500,"6. Mid-Senior",spec
/pl/job/plm-solution-architect-zf-group-remote-1vnmupx,Inne,15000,20000,17500,"6. Mid-Senior",langeng_inter
/pl/job/recruiter-swivl-warszawa-1vuhhex,HR,6694,8926,7810,"5. Mid",soft
/pl/job/recruiter-swivl-warszawa-1vuhhex,HR,6694,8926,7810,"5. Mid",spec
/pl/job/recruiter-swivl-warszawa-1vuhhex,HR,6694,8926,7810,"5. Mid",langeng_inter
/pl/job/recruiter-swivl-warszawa-1vuhhex,HR,6694,8926,7810,"5. Mid",langpol_inter
/pl/job/junior-react-native-developer-nix-tech-kft-budapest-1whe7yk,Mobile,5597,6219,5908,"3. Junior",React
/pl/job/junior-react-native-developer-nix-tech-kft-budapest-1whe7yk,Mobile,5597,6219,5908,"3. Junior",TypeScript
/pl/job/junior-react-native-developer-nix-tech-kft-budapest-1whe7yk,Mobile,5597,6219,5908,"3. Junior",JavaScript
/pl/job/junior-react-native-developer-nix-tech-kft-budapest-1whe7yk,Mobile,5597,6219,5908,"3. Junior",Redux
/pl/job/junior-react-native-developer-nix-tech-kft-budapest-1whe7yk,Mobile,5597,6219,5908,"3. Junior",spec
/pl/job/junior-react-native-developer-nix-tech-kft-budapest-1whe7yk,Mobile,5597,6219,5908,"3. Junior",OOP
/pl/job/junior-react-native-developer-nix-tech-kft-budapest-1whe7yk,Mobile,5597,6219,5908,"3. Junior",Design
/pl/job/junior-react-native-developer-nix-tech-kft-budapest-1whe7yk,Mobile,5597,6219,5908,"3. Junior",langeng_inter
/pl/job/junior-react-native-developer-nix-tech-kft-budapest-1whe7yk,Mobile,5597,6219,5908,"3. Junior",CI/CD
/pl/job/junior-react-native-developer-nix-tech-kft-budapest-1whe7yk,Mobile,5597,6219,5908,"3. Junior",Swift
/pl/job/junior-react-native-developer-nix-tech-kft-budapest-1whe7yk,Mobile,5597,6219,5908,"3. Junior",C
/pl/job/junior-react-native-developer-nix-tech-kft-budapest-1whe7yk,Mobile,5597,6219,5908,"3. Junior",Kotlin
/pl/job/junior-react-native-developer-nix-tech-kft-budapest-1whe7yk,Mobile,5597,6219,5908,"3. Junior",iOS
/pl/job/junior-react-native-developer-nix-tech-kft-budapest-1whe7yk,Mobile,5597,6219,5908,"3. Junior",Android
/pl/job/junior-react-native-developer-nix-tech-kft-budapest-1whe7yk,Mobile,5597,6219,5908,"3. Junior",Java
/pl/job/devops-lerta-remote-1wxvfji,DevOps,14000,20000,17000,"5. Mid",Microservices
/pl/job/devops-lerta-remote-1wxvfji,DevOps,14000,20000,17000,"5. Mid",Kubernetes
/pl/job/devops-lerta-remote-1wxvfji,DevOps,14000,20000,17000,"5. Mid",Linux
/pl/job/devops-lerta-remote-1wxvfji,DevOps,14000,20000,17000,"5. Mid",Nginx
/pl/job/devops-lerta-remote-1wxvfji,DevOps,14000,20000,17000,"5. Mid",Docker
/pl/job/devops-lerta-remote-1wxvfji,DevOps,14000,20000,17000,"5. Mid",Shell
/pl/job/devops-lerta-remote-1wxvfji,DevOps,14000,20000,17000,"5. Mid",Git
/pl/job/devops-lerta-remote-1wxvfji,DevOps,14000,20000,17000,"5. Mid",Helm
/pl/job/devops-lerta-remote-1wxvfji,DevOps,14000,20000,17000,"5. Mid",langeng
/pl/job/devops-lerta-remote-1wxvfji,DevOps,14000,20000,17000,"5. Mid",Terraform
/pl/job/devops-lerta-remote-1wxvfji,DevOps,14000,20000,17000,"5. Mid",Java
/pl/job/devops-lerta-remote-1wxvfji,DevOps,14000,20000,17000,"5. Mid",KAFKA
/pl/job/devops-lerta-remote-1wxvfji,DevOps,14000,20000,17000,"5. Mid",RabbitMQ
/pl/job/devops-lerta-remote-1wxvfji,DevOps,14000,20000,17000,"5. Mid",Go
/pl/job/devops-lerta-remote-1wxvfji,DevOps,14000,20000,17000,"5. Mid",Python
/pl/job/devops-lerta-remote-1wxvfji,DevOps,14000,20000,17000,"5. Mid",Googlecloud
/pl/job/devops-lerta-remote-1wxvfji,DevOps,14000,20000,17000,"5. Mid",GitLab
/pl/job/devops-lerta-remote-1wxvfji,DevOps,14000,20000,17000,"5. Mid",PostgreSQL
/pl/job/devops-lerta-remote-1wxvfji,DevOps,14000,20000,17000,"5. Mid",Jenkins
/pl/job/devops-lerta-remote-1wxvfji,DevOps,14000,20000,17000,"5. Mid",langpol_high
/pl/job/technical-pre-sales-grape-up-krakow-1yce9mw,Sales,22100,35700,28900,"7. Senior-Expert",AWS
/pl/job/technical-pre-sales-grape-up-krakow-1yce9mw,Sales,22100,35700,28900,"7. Senior-Expert",ana
/pl/job/technical-pre-sales-grape-up-krakow-1yce9mw,Sales,22100,35700,28900,"7. Senior-Expert",soft
/pl/job/technical-pre-sales-grape-up-krakow-1yce9mw,Sales,22100,35700,28900,"7. Senior-Expert",soft
/pl/job/technical-pre-sales-grape-up-krakow-1yce9mw,Sales,22100,35700,28900,"7. Senior-Expert",ana
/pl/job/technical-pre-sales-grape-up-krakow-1yce9mw,Sales,22100,35700,28900,"7. Senior-Expert",Teamplayer
/pl/job/technical-pre-sales-grape-up-krakow-1yce9mw,Sales,22100,35700,28900,"7. Senior-Expert",ana
/pl/job/technical-pre-sales-grape-up-krakow-1yce9mw,Sales,22100,35700,28900,"7. Senior-Expert",Cloud
/pl/job/technical-pre-sales-grape-up-krakow-1yce9mw,Sales,22100,35700,28900,"7. Senior-Expert",spec
/pl/job/technical-pre-sales-grape-up-krakow-1yce9mw,Sales,22100,35700,28900,"7. Senior-Expert",Cloud
/pl/job/technical-pre-sales-grape-up-krakow-1yce9mw,Sales,22100,35700,28900,"7. Senior-Expert",Cloud
/pl/job/technical-pre-sales-grape-up-krakow-1yce9mw,Sales,22100,35700,28900,"7. Senior-Expert",soft
/pl/job/technical-pre-sales-grape-up-krakow-1yce9mw,Sales,22100,35700,28900,"7. Senior-Expert",spec
/pl/job/technical-pre-sales-grape-up-krakow-1yce9mw,Sales,22100,35700,28900,"7. Senior-Expert",spec
/pl/job/technical-pre-sales-grape-up-krakow-1yce9mw,Sales,22100,35700,28900,"7. Senior-Expert",spec
/pl/job/technical-pre-sales-grape-up-krakow-1yce9mw,Sales,22100,35700,28900,"7. Senior-Expert",soft
/pl/job/technical-pre-sales-grape-up-krakow-1yce9mw,Sales,22100,35700,28900,"7. Senior-Expert",soft
/pl/job/technical-pre-sales-grape-up-krakow-1yce9mw,Sales,22100,35700,28900,"7. Senior-Expert",langeng
/pl/job/technical-pre-sales-grape-up-krakow-1yce9mw,Sales,22100,35700,28900,"7. Senior-Expert",Python
/pl/job/technical-pre-sales-grape-up-krakow-1yce9mw,Sales,22100,35700,28900,"7. Senior-Expert",AI
/pl/job/technical-pre-sales-grape-up-krakow-1yce9mw,Sales,22100,35700,28900,"7. Senior-Expert",Data
/pl/job/mid-qa-engineer-middleware-team-piwik-pro-remote-1yszcgs,Testing,10000,16000,13000,"5. Mid",Python
/pl/job/mid-qa-engineer-middleware-team-piwik-pro-remote-1yszcgs,Testing,10000,16000,13000,"5. Mid",REST/RESTAPI
/pl/job/mid-qa-engineer-middleware-team-piwik-pro-remote-1yszcgs,Testing,10000,16000,13000,"5. Mid",Selenium
/pl/job/mid-qa-engineer-middleware-team-piwik-pro-remote-1yszcgs,Testing,10000,16000,13000,"5. Mid",SQL
/pl/job/mid-qa-engineer-middleware-team-piwik-pro-remote-1yszcgs,Testing,10000,16000,13000,"5. Mid",Git
/pl/job/mid-qa-engineer-middleware-team-piwik-pro-remote-1yszcgs,Testing,10000,16000,13000,"5. Mid",langeng_inter
/pl/job/mid-qa-engineer-middleware-team-piwik-pro-remote-1yszcgs,Testing,10000,16000,13000,"5. Mid",testing
/pl/job/mid-qa-engineer-middleware-team-piwik-pro-remote-1yszcgs,Testing,10000,16000,13000,"5. Mid",GitHub
/pl/job/mid-qa-engineer-middleware-team-piwik-pro-remote-1yszcgs,Testing,10000,16000,13000,"5. Mid",Docker
/pl/job/mid-qa-engineer-middleware-team-piwik-pro-remote-1yszcgs,Testing,10000,16000,13000,"5. Mid",Kubernetes
/pl/job/erp-support-specialist-idbc-creative-solutions-kft-budapestxiiikerulet-1ytdio0,"IT Support",9328,11691,10510,"6. Mid-Senior",ERP
/pl/job/erp-support-specialist-idbc-creative-solutions-kft-budapestxiiikerulet-1ytdio0,"IT Support",9328,11691,10510,"6. Mid-Senior",lang
/pl/job/erp-support-specialist-idbc-creative-solutions-kft-budapestxiiikerulet-1ytdio0,"IT Support",9328,11691,10510,"6. Mid-Senior",langeng_high
/pl/job/erp-support-specialist-idbc-creative-solutions-kft-budapestxiiikerulet-1ytdio0,"IT Support",9328,11691,10510,"6. Mid-Senior",spec
/pl/job/data-architect-sollers-consulting-warszawa-1zaebgs,Architecture,22500,26800,24650,"6. Senior",spec
/pl/job/data-architect-sollers-consulting-warszawa-1zaebgs,Architecture,22500,26800,24650,"6. Senior",AI
/pl/job/data-architect-sollers-consulting-warszawa-1zaebgs,Architecture,22500,26800,24650,"6. Senior",MSSQL
/pl/job/data-architect-sollers-consulting-warszawa-1zaebgs,Architecture,22500,26800,24650,"6. Senior",langeng
/pl/job/data-architect-sollers-consulting-warszawa-1zaebgs,Architecture,22500,26800,24650,"6. Senior",AWS
/pl/job/data-architect-sollers-consulting-warszawa-1zaebgs,Architecture,22500,26800,24650,"6. Senior",langger_inter
/pl/job/data-architect-sollers-consulting-warszawa-1zaebgs,Architecture,22500,26800,24650,"6. Senior",French
/pl/job/junior-it-support-specialist-link-group-warszawa-226dv7i,"IT Support",10080,11760,10920,"3. Junior",Windows
/pl/job/junior-it-support-specialist-link-group-warszawa-226dv7i,"IT Support",10080,11760,10920,"3. Junior",Windows
/pl/job/junior-it-support-specialist-link-group-warszawa-226dv7i,"IT Support",10080,11760,10920,"3. Junior",Microsoft
/pl/job/junior-it-support-specialist-link-group-warszawa-226dv7i,"IT Support",10080,11760,10920,"3. Junior",LAN
/pl/job/junior-it-support-specialist-link-group-warszawa-226dv7i,"IT Support",10080,11760,10920,"3. Junior",soft
/pl/job/junior-it-support-specialist-link-group-warszawa-226dv7i,"IT Support",10080,11760,10920,"3. Junior",langeng
/pl/job/junior-it-support-specialist-link-group-warszawa-226dv7i,"IT Support",10080,11760,10920,"3. Junior",Azure
/pl/job/scala-backend-lead-developer-link-group-warszawa-24p4bvm,Backend,29400,36120,32760,"8. Expert",Scala
/pl/job/scala-backend-lead-developer-link-group-warszawa-24p4bvm,Backend,29400,36120,32760,"8. Expert",Java
/pl/job/scala-backend-lead-developer-link-group-warszawa-24p4bvm,Backend,29400,36120,32760,"8. Expert",Spark
/pl/job/scala-backend-lead-developer-link-group-warszawa-24p4bvm,Backend,29400,36120,32760,"8. Expert",KAFKA
/pl/job/scala-backend-lead-developer-link-group-warszawa-24p4bvm,Backend,29400,36120,32760,"8. Expert",Hadoop
/pl/job/scala-backend-lead-developer-link-group-warszawa-24p4bvm,Backend,29400,36120,32760,"8. Expert",PostgreSQL
/pl/job/scala-backend-lead-developer-link-group-warszawa-24p4bvm,Backend,29400,36120,32760,"8. Expert",langeng
/pl/job/scala-backend-lead-developer-link-group-warszawa-24p4bvm,Backend,29400,36120,32760,"8. Expert",DevOps
/pl/job/scala-backend-lead-developer-link-group-warszawa-24p4bvm,Backend,29400,36120,32760,"8. Expert",MSSQL
/pl/job/scala-backend-lead-developer-link-group-warszawa-24p4bvm,Backend,29400,36120,32760,"8. Expert",PostgreSQL
/pl/job/scala-backend-lead-developer-link-group-warszawa-24p4bvm,Backend,29400,36120,32760,"8. Expert",NoSQL
/pl/job/scala-backend-lead-developer-link-group-warszawa-24p4bvm,Backend,29400,36120,32760,"8. Expert",spec
/pl/job/scala-backend-lead-developer-link-group-warszawa-24p4bvm,Backend,29400,36120,32760,"8. Expert",MongoDB
/pl/job/scala-backend-lead-developer-link-group-warszawa-24p4bvm,Backend,29400,36120,32760,"8. Expert",Kubernetes
/pl/job/scala-backend-lead-developer-link-group-warszawa-24p4bvm,Backend,29400,36120,32760,"8. Expert",Docker
/pl/job/software-engineer-data-platforms-adform-warszawa-25jssuc,Backend,17136,25200,21168,"5. Mid",Java
/pl/job/software-engineer-data-platforms-adform-warszawa-25jssuc,Backend,17136,25200,21168,"5. Mid",Scala
/pl/job/software-engineer-data-platforms-adform-warszawa-25jssuc,Backend,17136,25200,21168,"5. Mid",SQL
/pl/job/software-engineer-data-platforms-adform-warszawa-25jssuc,Backend,17136,25200,21168,"5. Mid",DevOps
/pl/job/software-engineer-data-platforms-adform-warszawa-25jssuc,Backend,17136,25200,21168,"5. Mid",Data
/pl/job/software-engineer-data-platforms-adform-warszawa-25jssuc,Backend,17136,25200,21168,"5. Mid",Linux
/pl/job/software-engineer-data-platforms-adform-warszawa-25jssuc,Backend,17136,25200,21168,"5. Mid",Python
/pl/job/software-engineer-data-platforms-adform-warszawa-25jssuc,Backend,17136,25200,21168,"5. Mid",KAFKA
/pl/job/software-engineer-data-platforms-adform-warszawa-25jssuc,Backend,17136,25200,21168,"5. Mid",Git
/pl/job/software-engineer-data-platforms-adform-warszawa-25jssuc,Backend,17136,25200,21168,"5. Mid",Spark
/pl/job/software-engineer-data-platforms-adform-warszawa-25jssuc,Backend,17136,25200,21168,"5. Mid",langeng
/pl/job/software-engineer-data-platforms-adform-warszawa-25jssuc,Backend,17136,25200,21168,"5. Mid",langpol_high
/pl/job/software-engineer-data-platforms-adform-warszawa-25jssuc,Backend,17136,25200,21168,"5. Mid",Bigdata
/pl/job/software-engineer-data-platforms-adform-warszawa-25jssuc,Backend,17136,25200,21168,"5. Mid",Hadoop
/pl/job/software-engineer-data-platforms-adform-warszawa-25jssuc,Backend,17136,25200,21168,"5. Mid",spec
/pl/job/junior-sem-specialist-answear-com-krakow-26eyvql,Marketing,6000,9000,7500,"3. Junior",GoogleAnalytics
/pl/job/junior-sem-specialist-answear-com-krakow-26eyvql,Marketing,6000,9000,7500,"3. Junior",langeng
/pl/job/junior-sem-specialist-answear-com-krakow-26eyvql,Marketing,6000,9000,7500,"3. Junior",lang
/pl/job/senior-content-writer-suso-digital-poznan-26y8moi,Marketing,7500,9000,8250,"7. Senior-Expert",ana
/pl/job/senior-content-writer-suso-digital-poznan-26y8moi,Marketing,7500,9000,8250,"7. Senior-Expert",SEO
/pl/job/senior-content-writer-suso-digital-poznan-26y8moi,Marketing,7500,9000,8250,"7. Senior-Expert",langeng_high
/pl/job/senior-content-writer-suso-digital-poznan-26y8moi,Marketing,7500,9000,8250,"7. Senior-Expert",WordPress
/pl/job/senior-content-writer-suso-digital-poznan-26y8moi,Marketing,7500,9000,8250,"7. Senior-Expert",GoogleAnalytics
/pl/job/senior-content-writer-suso-digital-poznan-26y8moi,Marketing,7500,9000,8250,"7. Senior-Expert",NLP
/pl/job/sales-manager-hitteps-remote-2aqoo8i,Sales,4488,8740,6614,"6. Mid-Senior",langpol_high
/pl/job/sales-manager-hitteps-remote-2aqoo8i,Sales,4488,8740,6614,"6. Mid-Senior",langeng_high
/pl/job/sales-manager-hitteps-remote-2aqoo8i,Sales,4488,8740,6614,"6. Mid-Senior",Salesforce
/pl/job/sales-manager-hitteps-remote-2aqoo8i,Sales,4488,8740,6614,"6. Mid-Senior",SaaS
/pl/job/remote-senior-php-developer-tau-ceti-2awvj40,Backend,15000,22000,18500,"7. Senior-Expert",PHP
/pl/job/remote-senior-php-developer-tau-ceti-2awvj40,Backend,15000,22000,18500,"7. Senior-Expert",MySQL
/pl/job/remote-senior-php-developer-tau-ceti-2awvj40,Backend,15000,22000,18500,"7. Senior-Expert",REST/RESTAPI
/pl/job/remote-senior-php-developer-tau-ceti-2awvj40,Backend,15000,22000,18500,"7. Senior-Expert",JavaScript
/pl/job/remote-senior-php-developer-tau-ceti-2awvj40,Backend,15000,22000,18500,"7. Senior-Expert",Git
/pl/job/remote-senior-php-developer-tau-ceti-2awvj40,Backend,15000,22000,18500,"7. Senior-Expert",Unittesting
/pl/job/remote-senior-php-developer-tau-ceti-2awvj40,Backend,15000,22000,18500,"7. Senior-Expert",Symfony
/pl/job/remote-senior-php-developer-tau-ceti-2awvj40,Backend,15000,22000,18500,"7. Senior-Expert",REST/RESTAPI
/pl/job/remote-senior-php-developer-tau-ceti-2awvj40,Backend,15000,22000,18500,"7. Senior-Expert",GitLab
/pl/job/remote-senior-php-developer-tau-ceti-2awvj40,Backend,15000,22000,18500,"7. Senior-Expert",DevOps
/pl/job/remote-senior-php-developer-tau-ceti-2awvj40,Backend,15000,22000,18500,"7. Senior-Expert",Linux
/pl/job/remote-senior-php-developer-tau-ceti-2awvj40,Backend,15000,22000,18500,"7. Senior-Expert",Nginx
/pl/job/remote-senior-php-developer-tau-ceti-2awvj40,Backend,15000,22000,18500,"7. Senior-Expert",CI/CD
/pl/job/remote-senior-php-developer-tau-ceti-2awvj40,Backend,15000,22000,18500,"7. Senior-Expert",langpol_high
/pl/job/remote-senior-php-developer-tau-ceti-2awvj40,Backend,15000,22000,18500,"7. Senior-Expert",langeng_high
/pl/job/remote-senior-php-developer-tau-ceti-2awvj40,Backend,15000,22000,18500,"7. Senior-Expert",Docker
/pl/job/remote-senior-php-developer-tau-ceti-2awvj40,Backend,15000,22000,18500,"7. Senior-Expert",CI/CD
/pl/job/remote-senior-php-developer-tau-ceti-2awvj40,Backend,15000,22000,18500,"7. Senior-Expert",TypeScript
/pl/job/remote-senior-php-developer-tau-ceti-2awvj40,Backend,15000,22000,18500,"7. Senior-Expert",Redis
/pl/job/remote-senior-php-developer-tau-ceti-2awvj40,Backend,15000,22000,18500,"7. Senior-Expert",CSS
/pl/job/remote-senior-php-developer-tau-ceti-2awvj40,Backend,15000,22000,18500,"7. Senior-Expert",spec
/pl/job/remote-senior-php-developer-tau-ceti-2awvj40,Backend,15000,22000,18500,"7. Senior-Expert",HTML
/pl/job/remote-senior-php-developer-tau-ceti-2awvj40,Backend,15000,22000,18500,"7. Senior-Expert",CSS
/pl/job/remote-senior-php-developer-tau-ceti-2awvj40,Backend,15000,22000,18500,"7. Senior-Expert",E-commerce
/pl/job/remote-senior-php-developer-tau-ceti-2awvj40,Backend,15000,22000,18500,"7. Senior-Expert",spec
/pl/job/remote-senior-php-developer-tau-ceti-2awvj40,Backend,15000,22000,18500,"7. Senior-Expert",spec
/pl/job/key-account-specialist-halfing-petersen-krakow-2bwjjhn,Sales,7000,10000,8500,"5. Mid",Microsoft
/pl/job/key-account-specialist-halfing-petersen-krakow-2bwjjhn,Sales,7000,10000,8500,"5. Mid",langpol_high
/pl/job/key-account-specialist-halfing-petersen-krakow-2bwjjhn,Sales,7000,10000,8500,"5. Mid",langeng
/pl/job/junior-support-specialist-adminotaur-krakow-2ckbuoi,"IT Support",3500,7000,5250,"2. Trainee-Junior",soft
/pl/job/junior-support-specialist-adminotaur-krakow-2ckbuoi,"IT Support",3500,7000,5250,"2. Trainee-Junior",langpol_high
/pl/job/junior-support-specialist-adminotaur-krakow-2ckbuoi,"IT Support",3500,7000,5250,"2. Trainee-Junior",langeng
/pl/job/junior-support-specialist-adminotaur-krakow-2ckbuoi,"IT Support",3500,7000,5250,"2. Trainee-Junior",Linux
/pl/job/fullstack-developer-chatham-financial-krakow-2dmzgez,Fullstack,12500,16000,14250,"5. Mid",dotNET
/pl/job/fullstack-developer-chatham-financial-krakow-2dmzgez,Fullstack,12500,16000,14250,"5. Mid",JavaScript
/pl/job/fullstack-developer-chatham-financial-krakow-2dmzgez,Fullstack,12500,16000,14250,"5. Mid",ANGULAR
/pl/job/fullstack-developer-chatham-financial-krakow-2dmzgez,Fullstack,12500,16000,14250,"5. Mid",React
/pl/job/fullstack-developer-chatham-financial-krakow-2dmzgez,Fullstack,12500,16000,14250,"5. Mid",langeng
/pl/job/fullstack-developer-chatham-financial-krakow-2dmzgez,Fullstack,12500,16000,14250,"5. Mid",SQLServer
/pl/job/fullstack-developer-chatham-financial-krakow-2dmzgez,Fullstack,12500,16000,14250,"5. Mid",TypeScript
/pl/job/email-marketing-specialist-elvtr-remote-2ds2nlq,Marketing,8926,13389,11158,"6. Senior",Digitalmarketing
/pl/job/email-marketing-specialist-elvtr-remote-2ds2nlq,Marketing,8926,13389,11158,"6. Senior",Emailmarketing
/pl/job/email-marketing-specialist-elvtr-remote-2ds2nlq,Marketing,8926,13389,11158,"6. Senior",langeng_inter
/pl/job/sap-fullstack-abap-ui5-developer-sopra-steria-apps-services-remote-2e3gyir,"IT Support",16000,27000,21500,"6. Mid-Senior",soft
/pl/job/sap-fullstack-abap-ui5-developer-sopra-steria-apps-services-remote-2e3gyir,"IT Support",16000,27000,21500,"6. Mid-Senior",soft
/pl/job/sap-fullstack-abap-ui5-developer-sopra-steria-apps-services-remote-2e3gyir,"IT Support",16000,27000,21500,"6. Mid-Senior",SAP
/pl/job/sap-fullstack-abap-ui5-developer-sopra-steria-apps-services-remote-2e3gyir,"IT Support",16000,27000,21500,"6. Mid-Senior",SAP
/pl/job/sap-fullstack-abap-ui5-developer-sopra-steria-apps-services-remote-2e3gyir,"IT Support",16000,27000,21500,"6. Mid-Senior",SAP
/pl/job/sap-fullstack-abap-ui5-developer-sopra-steria-apps-services-remote-2e3gyir,"IT Support",16000,27000,21500,"6. Mid-Senior",Git
/pl/job/sap-fullstack-abap-ui5-developer-sopra-steria-apps-services-remote-2e3gyir,"IT Support",16000,27000,21500,"6. Mid-Senior",JavaScript
/pl/job/sap-fullstack-abap-ui5-developer-sopra-steria-apps-services-remote-2e3gyir,"IT Support",16000,27000,21500,"6. Mid-Senior",langeng_inter
